Time (s),Current (nA)
15:50:44.040,-1.623
15:50:44.041,-2.286
15:50:44.041,-3.157
15:50:44.042,-3.844
15:50:44.042,-4.453
15:50:44.044,-4.802
15:50:44.044,-3.88
15:50:44.045,-4.131
15:50:44.046,-4.308
15:50:44.046,-4.132
15:50:44.047,-4.423
15:50:44.048,-4.542
15:50:44.048,-4.44
15:50:44.048,-3.968
15:50:44.048,-3.915
15:50:44.051,-3.628
15:50:44.051,-3.516
15:50:44.051,-3.642
15:50:44.051,-3.679
15:50:44.051,-3.768
15:50:44.051,-3.938
15:50:44.051,-4.108
15:50:44.051,-4.069
15:50:44.051,-4.557
15:50:44.057,-5.611
15:50:44.058,-5.432
15:50:44.058,-4.808
15:50:44.059,-3.628
15:50:44.059,-4.229
15:50:44.059,-4.916
15:50:44.059,-5.351
15:50:44.059,-5.426
15:50:44.059,-5.535
15:50:44.059,-5.257
15:50:44.064,-4.986
15:50:44.064,-4.934
15:50:44.064,-4.463
15:50:44.064,-4.784
15:50:44.064,-4.108
15:50:44.064,-3.959
15:50:44.064,-3.864
15:50:44.064,-3.898
15:50:44.064,-3.652
15:50:44.064,-3.317
15:50:44.064,-3.343
15:50:44.064,-3.278
15:50:44.064,-3.333
15:50:44.064,-2.705
15:50:44.064,-2.966
15:50:44.064,-3.679
15:50:44.064,-2.916
15:50:44.064,-2.216
15:50:44.064,-2.171
15:50:44.064,-2.307
15:50:44.064,-2.024
15:50:44.064,-1.678
15:50:44.080,-1.34
15:50:44.080,-0.93
15:50:44.080,-0.642
15:50:44.080,-0.332
15:50:44.080,-0.333
15:50:44.080,-0.007
15:50:44.080,0.194
15:50:44.080,-0.075
15:50:44.080,-0.027
15:50:44.080,0.107
15:50:44.080,0.038
15:50:44.080,-0.162
15:50:44.080,-0.095
15:50:44.080,0.013
15:50:44.080,0.131
15:50:44.080,0.235
15:50:44.080,0.471
15:50:44.080,0.892
15:50:44.080,0.766
15:50:44.080,1.276
15:50:44.080,2.049
15:50:44.080,3.277
15:50:44.080,3.202
15:50:44.080,2.352
15:50:44.096,1.985
15:50:44.096,3.472
15:50:44.096,4.303
15:50:44.096,4.326
15:50:44.096,4.808
15:50:44.096,4.603
15:50:44.096,3.994
15:50:44.096,4.006
15:50:44.096,4.276
15:50:44.096,4.48
15:50:44.096,4.621
15:50:44.096,4.668
15:50:44.096,4.564
15:50:44.096,4.499
15:50:44.096,4.088
15:50:44.096,3.822
15:50:44.096,3.623
15:50:44.096,3.933
15:50:44.096,3.886
15:50:44.096,4.094
15:50:44.096,4.129
15:50:44.112,4.133
15:50:44.112,4.249
15:50:44.112,5.14
15:50:44.112,5.55
15:50:44.112,4.303
15:50:44.112,3.767
15:50:44.112,4.557
15:50:44.112,5.411
15:50:44.112,5.599
15:50:44.112,5.779
15:50:44.112,5.693
15:50:44.112,5.382
15:50:44.112,4.833
15:50:44.112,5.01
15:50:44.112,4.765
15:50:44.112,4.625
15:50:44.112,4.24
15:50:44.112,3.826
15:50:44.112,3.862
15:50:44.112,3.734
15:50:44.112,3.449
15:50:44.112,3.37
15:50:44.112,3.451
15:50:44.112,3.452
15:50:44.127,3.089
15:50:44.127,2.958
15:50:44.131,3.452
15:50:44.132,3.693
15:50:44.132,3.632
15:50:44.132,2.865
15:50:44.137,2.329
15:50:44.137,2.287
15:50:44.137,2.3
15:50:44.137,2.006
15:50:44.137,1.247
15:50:44.137,0.857
15:50:44.137,0.778
15:50:44.137,0.625
15:50:44.137,0.479
15:50:44.143,0.351
15:50:44.143,0.121
15:50:44.143,0.297
15:50:44.143,0.103
15:50:44.143,0.019
15:50:44.143,0.071
15:50:44.143,0.147
15:50:44.143,0.114
15:50:44.143,0.201
15:50:44.143,0.13
15:50:44.143,0.051
15:50:44.143,-0.045
15:50:44.143,-0.017
15:50:44.143,-0.43
15:50:44.143,-0.543
15:50:44.143,-0.786
15:50:44.143,-0.9
15:50:44.143,-2.029
15:50:44.143,-2.884
15:50:44.143,-2.83
15:50:44.143,-2.455
15:50:44.159,-1.778
15:50:44.159,-2.546
15:50:44.159,-3.28
15:50:44.159,-4.057
15:50:44.159,-4.332
15:50:44.159,-4.644
15:50:44.159,-4.377
15:50:44.159,-4.013
15:50:44.159,-4.12
15:50:44.159,-4.083
15:50:44.159,-4.195
15:50:44.159,-4.581
15:50:44.159,-4.536
15:50:44.159,-4.43
15:50:44.159,-4.024
15:50:44.159,-3.742
15:50:44.159,-3.571
15:50:44.159,-3.622
15:50:44.159,-3.844
15:50:44.159,-3.752
15:50:44.159,-3.916
15:50:44.175,-3.995
15:50:44.175,-3.971
15:50:44.175,-4.278
15:50:44.175,-5.301
15:50:44.175,-5.303
15:50:44.175,-3.755
15:50:44.175,-4.08
15:50:44.175,-4.766
15:50:44.175,-5.457
15:50:44.175,-5.527
15:50:44.175,-5.632
15:50:44.175,-5.489
15:50:44.175,-5.072
15:50:44.175,-4.911
15:50:44.175,-4.82
15:50:44.175,-4.689
15:50:44.175,-4.666
15:50:44.175,-4.443
15:50:44.175,-4.208
15:50:44.175,-3.993
15:50:44.175,-3.711
15:50:44.175,-3.673
15:50:44.191,-3.584
15:50:44.191,-3.231
15:50:44.191,-3.287
15:50:44.191,-3.265
15:50:44.191,-2.808
15:50:44.191,-2.922
15:50:44.191,-3.483
15:50:44.191,-3.137
15:50:44.191,-2.197
15:50:44.191,-2.619
15:50:44.191,-2.342
15:50:44.191,-1.884
15:50:44.191,-1.747
15:50:44.191,-1.217
15:50:44.191,-0.52
15:50:44.191,-0.419
15:50:44.191,-0.348
15:50:44.191,-0.014
15:50:44.191,-0.264
15:50:44.206,-0.237
15:50:44.206,-0.002
15:50:44.206,-0.044
15:50:44.206,0.093
15:50:44.206,0.074
15:50:44.206,0.037
15:50:44.206,-0.132
15:50:44.206,-0.039
15:50:44.206,-0.009
15:50:44.206,0.114
15:50:44.206,0.323
15:50:44.206,0.472
15:50:44.206,0.443
15:50:44.206,0.888
15:50:44.206,1.054
15:50:44.206,1.182
15:50:44.206,2.435
15:50:44.206,3.472
15:50:44.206,2.585
15:50:44.206,1.6
15:50:44.206,2.288
15:50:44.206,3.259
15:50:44.206,4.226
15:50:44.206,4.481
15:50:44.222,4.789
15:50:44.222,4.763
15:50:44.222,4.062
15:50:44.222,4.039
15:50:44.222,4.214
15:50:44.222,4.537
15:50:44.222,4.509
15:50:44.222,4.713
15:50:44.222,4.529
15:50:44.222,4.39
15:50:44.222,3.977
15:50:44.222,3.952
15:50:44.222,3.762
15:50:44.222,3.719
15:50:44.222,3.889
15:50:44.222,3.908
15:50:44.222,4.154
15:50:44.222,4.171
15:50:44.222,4.158
15:50:44.222,4.825
15:50:44.238,5.441
15:50:44.238,5.485
15:50:44.238,4.19
15:50:44.238,3.863
15:50:44.238,4.236
15:50:44.238,5.203
15:50:44.238,5.551
15:50:44.238,5.661
15:50:44.238,5.667
15:50:44.238,5.453
15:50:44.238,5.208
15:50:44.238,5.277
15:50:44.238,4.937
15:50:44.238,4.796
15:50:44.238,4.875
15:50:44.238,4.681
15:50:44.238,4.571
15:50:44.238,4.34
15:50:44.238,4.108
15:50:44.238,3.862
15:50:44.238,3.671
15:50:44.238,3.544
15:50:44.238,3.625
15:50:44.254,3.382
15:50:44.286,3.376
15:50:44.287,3.368
15:50:44.287,2.891
15:50:44.287,3.061
15:50:44.287,3.56
15:50:44.287,3.738
15:50:44.287,2.958
15:50:44.287,2.438
15:50:44.287,2.22
15:50:44.287,2.481
15:50:44.287,2.191
15:50:44.296,1.948
15:50:44.297,1.539
15:50:44.298,1.213
15:50:44.298,0.82
15:50:44.298,0.377
15:50:44.298,0.372
15:50:44.301,0.327
15:50:44.302,0.2
15:50:44.302,0.227
15:50:44.303,0.088
15:50:44.303,0.097
15:50:44.303,0.169
15:50:44.303,0.177
15:50:44.306,0.177
15:50:44.306,0.204
15:50:44.306,0.13
15:50:44.306,-0.125
15:50:44.306,-0.341
15:50:44.306,-0.529
15:50:44.306,-0.821
15:50:44.306,-0.819
15:50:44.306,-1.073
15:50:44.306,-2.135
15:50:44.306,-3.095
15:50:44.315,-3.263
15:50:44.315,-2.14
15:50:44.315,-1.685
15:50:44.318,-2.443
15:50:44.318,-3.651
15:50:44.318,-4.091
15:50:44.318,-4.455
15:50:44.322,-4.702
15:50:44.322,-4.274
15:50:44.323,-4.05
15:50:44.323,-4.124
15:50:44.323,-4.291
15:50:44.323,-4.406
15:50:44.323,-4.557
15:50:44.326,-4.436
15:50:44.327,-4.291
15:50:44.327,-4.119
15:50:44.329,-3.846
15:50:44.329,-3.63
15:50:44.329,-3.464
15:50:44.329,-3.603
15:50:44.332,-3.863
15:50:44.332,-3.606
15:50:44.333,-3.751
15:50:44.333,-4.062
15:50:44.333,-3.991
15:50:44.333,-4.113
15:50:44.333,-4.761
15:50:44.333,-5.488
15:50:44.333,-5.388
15:50:44.333,-4.195
15:50:44.333,-3.904
15:50:44.340,-4.547
15:50:44.340,-5.357
15:50:44.340,-5.604
15:50:44.340,-5.506
15:50:44.340,-5.38
15:50:44.340,-5.181
15:50:44.344,-5.232
15:50:44.345,-4.777
15:50:44.346,-4.612
15:50:44.346,-4.674
15:50:44.346,-4.589
15:50:44.348,-4.241
15:50:44.348,-3.978
15:50:44.350,-3.825
15:50:44.350,-3.676
15:50:44.352,-3.529
15:50:44.353,-3.346
15:50:44.353,-3.175
15:50:44.353,-3.369
15:50:44.353,-2.891
15:50:44.353,-3.189
15:50:44.353,-3.512
15:50:44.353,-3.015
15:50:44.353,-2.366
15:50:44.353,-2.302
15:50:44.353,-2.284
15:50:44.353,-1.775
15:50:44.353,-1.752
15:50:44.353,-1.334
15:50:44.353,-0.892
15:50:44.353,-0.609
15:50:44.353,-0.453
15:50:44.365,-0.367
15:50:44.365,-0.312
15:50:44.368,-0.198
15:50:44.368,-0.182
15:50:44.368,-0.074
15:50:44.368,0.105
15:50:44.368,0.0
15:50:44.368,0.026
15:50:44.368,-0.047
15:50:44.368,-0.016
15:50:44.368,0.01
15:50:44.375,0.139
15:50:44.375,0.198
15:50:44.376,0.415
15:50:44.376,0.623
15:50:44.376,0.738
15:50:44.376,1.038
15:50:44.376,0.898
15:50:44.376,1.286
15:50:44.376,2.397
15:50:44.381,3.259
15:50:44.381,2.978
15:50:44.381,2.407
15:50:44.383,1.868
15:50:44.383,2.686
15:50:44.383,3.851
15:50:44.383,4.332
15:50:44.383,4.821
15:50:44.383,4.688
15:50:44.383,4.525
15:50:44.390,4.113
15:50:44.390,4.012
15:50:44.390,4.38
15:50:44.390,4.397
15:50:44.390,4.554
15:50:44.390,4.654
15:50:44.395,4.618
15:50:44.397,4.342
15:50:44.397,4.359
15:50:44.397,3.984
15:50:44.397,3.859
15:50:44.397,3.796
15:50:44.397,3.813
15:50:44.397,3.773
15:50:44.397,3.91
15:50:44.397,4.099
15:50:44.397,4.104
15:50:44.397,4.212
15:50:44.397,4.71
15:50:44.397,5.471
15:50:44.397,5.587
15:50:44.397,4.842
15:50:44.397,3.813
15:50:44.397,4.411
15:50:44.397,5.13
15:50:44.397,5.616
15:50:44.397,5.624
15:50:44.397,5.536
15:50:44.397,5.497
15:50:44.397,5.184
15:50:44.412,4.959
15:50:44.412,4.945
15:50:44.412,4.868
15:50:44.412,4.704
15:50:44.412,4.656
15:50:44.412,4.502
15:50:44.412,4.157
15:50:44.412,3.829
15:50:44.412,3.88
15:50:44.412,3.706
15:50:44.412,3.65
15:50:44.412,3.25
15:50:44.412,3.382
15:50:44.412,3.477
15:50:44.412,3.021
15:50:44.412,2.943
15:50:44.412,3.393
15:50:44.412,3.71
15:50:44.412,3.204
15:50:44.412,2.528
15:50:44.412,2.319
15:50:44.412,2.164
15:50:44.428,2.039
15:50:44.428,1.346
15:50:44.428,1.371
15:50:44.428,0.781
15:50:44.428,0.722
15:50:44.432,0.636
15:50:44.432,0.457
15:50:44.432,0.25
15:50:44.435,0.16
15:50:44.435,-0.023
15:50:44.435,0.187
15:50:44.435,0.268
15:50:44.435,0.105
15:50:44.435,-0.031
15:50:44.435,0.2
15:50:44.435,0.118
15:50:44.435,0.045
15:50:44.435,-0.024
15:50:44.435,-0.216
15:50:44.435,-0.767
15:50:44.435,-2.259
15:50:44.444,-3.225
15:50:44.444,-2.767
15:50:44.444,-1.642
15:50:44.444,-2.374
15:50:44.444,-3.51
15:50:44.444,-3.996
15:50:44.444,-4.105
15:50:44.444,-4.46
15:50:44.444,-4.64
15:50:44.444,-4.163
15:50:44.444,-3.954
15:50:44.444,-4.123
15:50:44.444,-4.054
15:50:44.444,-4.414
15:50:44.444,-4.561
15:50:44.444,-4.511
15:50:44.444,-4.277
15:50:44.444,-4.033
15:50:44.444,-3.808
15:50:44.444,-3.55
15:50:44.444,-3.515
15:50:44.444,-3.762
15:50:44.444,-3.688
15:50:44.460,-3.818
15:50:44.460,-3.852
15:50:44.460,-4.005
15:50:44.460,-4.135
15:50:44.460,-4.92
15:50:44.460,-5.414
15:50:44.460,-5.437
15:50:44.460,-4.747
15:50:44.460,-3.561
15:50:44.460,-4.093
15:50:44.460,-5.019
15:50:44.460,-5.485
15:50:44.460,-5.531
15:50:44.460,-5.598
15:50:44.460,-5.341
15:50:44.460,-5.186
15:50:44.460,-5.128
15:50:44.460,-4.909
15:50:44.460,-4.89
15:50:44.460,-4.54
15:50:44.460,-4.561
15:50:44.476,-4.228
15:50:44.476,-3.99
15:50:44.476,-3.823
15:50:44.476,-3.856
15:50:44.476,-3.72
15:50:44.476,-3.427
15:50:44.476,-3.378
15:50:44.476,-3.288
15:50:44.476,-3.33
15:50:44.476,-3.043
15:50:44.476,-2.841
15:50:44.476,-3.093
15:50:44.476,-3.71
15:50:44.476,-2.836
15:50:44.476,-1.019
15:50:44.476,-2.684
15:50:44.476,-2.641
15:50:44.476,-1.788
15:50:44.476,-1.793
15:50:44.476,-1.222
15:50:44.476,-0.666
15:50:44.476,-0.533
15:50:44.476,-0.417
15:50:44.492,-0.338
15:50:44.492,-0.057
15:50:44.492,0.207
15:50:44.492,0.017
15:50:44.492,-0.132
15:50:44.492,0.04
15:50:44.492,0.03
15:50:44.492,-0.013
15:50:44.492,-0.249
15:50:44.492,-0.006
15:50:44.492,-0.046
15:50:44.492,0.121
15:50:44.492,0.315
15:50:44.492,0.337
15:50:44.492,0.689
15:50:44.492,0.966
15:50:44.492,1.292
15:50:44.492,1.419
15:50:44.492,2.938
15:50:44.492,3.286
15:50:44.492,2.442
15:50:44.492,2.345
15:50:44.492,3.3
15:50:44.508,4.008
15:50:44.508,4.553
15:50:44.508,4.68
15:50:44.508,4.469
15:50:44.508,4.188
15:50:44.508,4.148
15:50:44.508,4.421
15:50:44.508,4.463
15:50:44.508,4.799
15:50:44.508,4.497
15:50:44.508,4.571
15:50:44.508,4.254
15:50:44.508,3.982
15:50:44.508,3.731
15:50:44.508,3.801
15:50:44.508,3.756
15:50:44.508,3.782
15:50:44.508,3.78
15:50:44.508,4.067
15:50:44.508,4.097
15:50:44.508,4.195
15:50:44.524,4.933
15:50:44.524,5.67
15:50:44.524,4.33
15:50:44.524,3.671
15:50:44.524,4.201
15:50:44.524,4.994
15:50:44.524,5.44
15:50:44.524,5.608
15:50:44.524,5.398
15:50:44.524,5.637
15:50:44.524,5.358
15:50:44.524,5.158
15:50:44.524,5.107
15:50:44.524,4.726
15:50:44.524,4.813
15:50:44.524,4.865
15:50:44.524,4.396
15:50:44.539,4.16
15:50:44.539,3.904
15:50:44.539,3.81
15:50:44.539,3.855
15:50:44.539,3.571
15:50:44.539,3.464
15:50:44.539,3.43
15:50:44.539,3.343
15:50:44.539,3.389
15:50:44.539,2.818
15:50:44.539,3.095
15:50:44.539,3.59
15:50:44.539,3.505
15:50:44.539,2.809
15:50:44.539,2.306
15:50:44.539,2.592
15:50:44.539,2.35
15:50:44.539,2.026
15:50:44.539,2.02
15:50:44.539,1.515
15:50:44.539,1.221
15:50:44.555,0.727
15:50:44.555,0.53
15:50:44.555,0.445
15:50:44.555,0.458
15:50:44.555,0.132
15:50:44.555,0.064
15:50:44.555,0.05
15:50:44.555,0.132
15:50:44.555,0.302
15:50:44.555,0.034
15:50:44.555,-0.239
15:50:44.555,0.332
15:50:44.555,0.236
15:50:44.555,0.052
15:50:44.555,0.007
15:50:44.555,-0.097
15:50:44.555,-0.288
15:50:44.555,-0.535
15:50:44.555,-0.834
15:50:44.555,-1.041
15:50:44.555,-1.098
15:50:44.555,-2.553
15:50:44.555,-3.34
15:50:44.571,-2.71
15:50:44.571,-1.878
15:50:44.571,-1.833
15:50:44.571,-2.869
15:50:44.571,-3.538
15:50:44.571,-3.812
15:50:44.571,-4.396
15:50:44.571,-4.819
15:50:44.571,-4.399
15:50:44.571,-4.021
15:50:44.571,-3.943
15:50:44.571,-4.162
15:50:44.587,-4.283
15:50:44.587,-4.273
15:50:44.587,-4.608
15:50:44.587,-4.435
15:50:44.587,-4.154
15:50:44.587,-4.243
15:50:44.587,-3.829
15:50:44.697,-3.738
15:50:44.697,-3.544
15:50:44.697,-3.715
15:50:44.697,-3.879
15:50:44.697,-3.611
15:50:44.697,-3.693
15:50:44.697,-3.852
15:50:44.697,-4.084
15:50:44.697,-4.129
15:50:44.697,-4.295
15:50:44.697,-5.281
15:50:44.697,-5.339
15:50:44.697,-4.786
15:50:44.713,-3.647
15:50:44.713,-4.212
15:50:44.713,-4.678
15:50:44.713,-5.313
15:50:44.713,-5.635
15:50:44.713,-5.553
15:50:44.713,-5.573
15:50:44.713,-5.27
15:50:44.713,-5.255
15:50:44.713,-4.894
15:50:44.713,-4.848
15:50:44.713,-4.645
15:50:44.713,-4.673
15:50:44.713,-4.372
15:50:44.713,-4.096
15:50:44.728,-3.773
15:50:44.728,-3.653
15:50:44.729,-3.746
15:50:44.729,-3.686
15:50:44.729,-3.357
15:50:44.729,-3.276
15:50:44.729,-3.325
15:50:44.729,-2.868
15:50:44.729,-3.115
15:50:44.729,-3.478
15:50:44.729,-3.241
15:50:44.729,-2.464
15:50:44.729,-2.183
15:50:44.729,-2.34
15:50:44.729,-2.197
15:50:44.729,-1.702
15:50:44.729,-1.301
15:50:44.729,-0.955
15:50:44.729,-0.471
15:50:44.729,-0.289
15:50:44.729,-0.15
15:50:44.729,-0.152
15:50:44.729,-0.137
15:50:44.729,-0.055
15:50:44.745,0.151
15:50:44.745,0.052
15:50:44.745,-0.008
15:50:44.745,0.012
15:50:44.745,-0.081
15:50:44.745,-0.062
15:50:44.745,0.087
15:50:44.745,0.231
15:50:44.745,0.412
15:50:44.745,0.484
15:50:44.745,0.773
15:50:44.745,1.16
15:50:44.745,1.1
15:50:44.745,1.103
15:50:44.745,2.311
15:50:44.745,3.315
15:50:44.745,3.559
15:50:44.761,2.255
15:50:44.761,1.434
15:50:44.761,3.069
15:50:44.761,4.115
15:50:44.761,4.331
15:50:44.761,4.59
15:50:44.761,4.647
15:50:44.761,4.569
15:50:44.761,3.978
15:50:44.761,4.105
15:50:44.761,4.294
15:50:44.761,4.543
15:50:44.761,4.489
15:50:44.761,4.719
15:50:44.761,4.562
15:50:44.761,4.242
15:50:44.761,4.067
15:50:44.761,3.712
15:50:44.761,3.625
15:50:44.775,3.766
15:50:44.776,3.88
15:50:44.776,3.782
15:50:44.776,4.069
15:50:44.776,4.134
15:50:44.776,4.095
15:50:44.776,4.258
15:50:44.776,5.124
15:50:44.776,5.425
15:50:44.776,5.251
15:50:44.776,3.833
15:50:44.776,4.012
15:50:44.776,4.977
15:50:44.776,5.555
15:50:44.776,5.646
15:50:44.776,5.669
15:50:44.776,5.428
15:50:44.776,5.297
15:50:44.776,5.185
15:50:44.776,4.795
15:50:44.776,4.965
15:50:44.776,4.757
15:50:44.776,4.743
15:50:44.776,4.482
15:50:44.792,3.901
15:50:44.792,3.933
15:50:44.792,3.877
15:50:44.792,3.818
15:50:44.792,3.705
15:50:44.792,3.48
15:50:44.792,3.334
15:50:44.792,3.502
15:50:44.792,3.073
15:50:44.792,3.006
15:50:44.792,3.275
15:50:44.792,3.723
15:50:44.792,3.281
15:50:44.792,2.607
15:50:44.792,2.288
15:50:44.792,2.283
15:50:44.792,2.243
15:50:44.792,2.033
15:50:44.792,1.683
15:50:44.792,1.353
15:50:44.792,1.034
15:50:44.808,0.465
15:50:44.808,0.65
15:50:44.808,0.375
15:50:44.808,0.342
15:50:44.808,0.024
15:50:44.808,0.033
15:50:44.808,0.193
15:50:44.808,0.085
15:50:44.808,-0.047
15:50:44.808,0.038
15:50:44.808,0.255
15:50:44.808,0.173
15:50:44.808,0.089
15:50:44.808,0.289
15:50:44.808,-0.172
15:50:44.808,-0.448
15:50:44.808,-0.525
15:50:44.808,-0.866
15:50:44.808,-1.027
15:50:44.808,-1.042
15:50:44.808,-2.484
15:50:44.824,-3.265
15:50:44.824,-2.391
15:50:44.824,-2.113
15:50:44.824,-2.851
15:50:44.824,-3.694
15:50:44.824,-4.138
15:50:44.824,-4.652
15:50:44.824,-4.8
15:50:44.824,-4.168
15:50:44.824,-3.994
15:50:44.824,-4.221
15:50:44.824,-4.4
15:50:44.824,-4.266
15:50:44.824,-4.595
15:50:44.824,-4.473
15:50:44.824,-4.299
15:50:44.824,-3.928
15:50:44.824,-3.84
15:50:44.824,-3.434
15:50:44.824,-3.598
15:50:44.824,-3.725
15:50:44.824,-3.725
15:50:44.841,-3.76
15:50:44.842,-3.88
15:50:44.842,-3.997
15:50:44.842,-4.116
15:50:44.842,-4.271
15:50:44.842,-4.93
15:50:44.842,-5.627
15:50:44.842,-5.234
15:50:44.842,-3.589
15:50:44.842,-3.819
15:50:44.842,-4.429
15:50:44.842,-5.039
15:50:44.856,-5.543
15:50:44.857,-5.572
15:50:44.857,-5.43
15:50:44.858,-5.192
15:50:44.860,-4.847
15:50:44.861,-4.703
15:50:44.861,-4.572
15:50:44.862,-4.569
15:50:44.862,-4.274
15:50:44.862,-3.93
15:50:44.865,-3.79
15:50:44.866,-3.774
15:50:44.867,-3.702
15:50:44.867,-3.574
15:50:44.869,-3.35
15:50:44.869,-3.341
15:50:44.869,-3.306
15:50:44.871,-2.965
15:50:44.873,-2.893
15:50:44.873,-3.493
15:50:44.873,-3.47
15:50:44.873,-2.298
15:50:44.873,-2.305
15:50:44.873,-2.381
15:50:44.873,-2.212
15:50:44.873,-1.751
15:50:44.873,-1.515
15:50:44.873,-1.006
15:50:44.873,-0.383
15:50:44.873,-0.371
15:50:44.873,-0.28
15:50:44.873,-0.236
15:50:44.873,-0.105
15:50:44.873,0.119
15:50:44.873,-0.059
15:50:44.873,-0.071
15:50:44.873,0.136
15:50:44.873,0.147
15:50:44.873,-0.113
15:50:44.887,-0.142
15:50:44.887,-0.08
15:50:44.887,0.012
15:50:44.887,0.032
15:50:44.887,0.154
15:50:44.887,0.307
15:50:44.887,0.6
15:50:44.887,0.605
15:50:44.887,0.916
15:50:44.887,1.082
15:50:44.887,1.685
15:50:44.887,2.504
15:50:44.900,3.208
15:50:44.900,2.853
15:50:44.900,1.724
15:50:44.904,2.501
15:50:44.904,3.285
15:50:44.904,4.051
15:50:44.904,4.332
15:50:44.904,4.971
15:50:44.904,4.461
15:50:44.904,3.973
15:50:44.904,4.001
15:50:44.904,4.441
15:50:44.914,4.41
15:50:44.914,4.564
15:50:44.916,4.668
15:50:44.916,4.548
15:50:44.919,4.362
15:50:44.920,3.98
15:50:44.920,3.771
15:50:44.920,3.735
15:50:44.920,3.737
15:50:44.920,4.051
15:50:44.920,3.743
15:50:44.920,4.071
15:50:44.920,4.103
15:50:44.920,4.114
15:50:44.920,-2.888
15:50:44.920,-2.459
15:50:44.920,-1.74
15:50:44.920,-1.64
15:50:44.920,-0.963
15:50:44.931,-0.727
15:50:44.931,-0.401
15:50:44.931,-0.334
15:50:44.935,-0.141
15:50:44.935,-0.227
15:50:44.939,-0.01
15:50:44.939,-0.152
15:50:44.939,-0.02
15:50:44.939,-0.261
15:50:44.939,-0.083
15:50:44.939,-0.147
15:50:44.939,-0.093
15:50:44.939,0.034
15:50:44.939,-0.141
15:50:44.939,0.241
15:50:44.939,0.495
15:50:44.951,0.584
15:50:44.952,0.797
15:50:44.952,1.009
15:50:44.953,1.26
15:50:44.953,2.854
15:50:44.953,3.347
15:50:44.953,1.965
15:50:44.953,2.232
15:50:44.953,3.581
15:50:44.953,4.227
15:50:44.953,4.535
15:50:44.953,4.568
15:50:44.953,4.036
15:50:44.953,4.194
15:50:44.953,4.473
15:50:44.953,4.586
15:50:44.953,4.589
15:50:44.953,4.476
15:50:44.953,4.163
15:50:44.953,3.98
15:50:44.953,3.797
15:50:44.953,3.755
15:50:44.953,3.763
15:50:44.967,4.052
15:50:44.967,3.986
15:50:44.967,3.878
15:50:44.967,4.131
15:50:44.967,4.232
15:50:44.967,4.955
15:50:44.967,5.544
15:50:44.967,4.881
15:50:44.967,3.76
15:50:44.967,4.033
15:50:44.967,4.841
15:50:44.967,5.676
15:50:44.967,5.542
15:50:44.967,5.523
15:50:44.967,5.504
15:50:44.967,5.202
15:50:44.967,4.949
15:50:44.967,5.058
15:50:44.983,4.902
15:50:44.985,4.755
15:50:44.985,4.37
15:50:44.985,4.109
15:50:44.985,4.103
15:50:44.985,3.869
15:50:44.985,3.733
15:50:44.985,3.727
15:50:44.985,3.288
15:50:44.985,3.385
15:50:44.985,3.545
15:50:44.985,3.012
15:50:44.985,3.183
15:50:44.985,3.68
15:50:44.985,3.29
15:50:44.985,2.993
15:50:44.985,2.284
15:50:44.985,2.169
15:50:44.985,1.988
15:50:44.985,1.559
15:50:44.998,0.917
15:50:44.998,0.532
15:50:44.998,0.584
15:50:44.998,0.431
15:50:44.998,0.273
15:50:44.998,0.362
15:50:44.998,0.196
15:50:44.998,0.046
15:50:44.998,0.052
15:50:44.998,0.118
15:50:44.998,0.104
15:50:44.998,0.056
15:50:44.998,0.269
15:50:44.998,0.211
15:50:44.998,0.16
15:50:44.998,0.081
15:50:44.998,-0.324
15:50:44.998,-0.418
15:50:44.998,-0.601
15:50:44.998,-1.018
15:50:44.998,-1.105
15:50:44.998,-2.009
15:50:44.998,-2.839
15:50:45.014,-3.142
15:50:45.014,-2.289
15:50:45.014,-1.629
15:50:45.014,-3.2
15:50:45.014,-3.601
15:50:45.014,-4.388
15:50:45.014,-4.603
15:50:45.014,-4.464
15:50:45.014,-4.095
15:50:45.014,-4.047
15:50:45.014,-4.155
15:50:45.014,-4.283
15:50:45.014,-4.488
15:50:45.014,-4.444
15:50:45.014,-4.434
15:50:45.014,-4.46
15:50:45.014,-3.986
15:50:45.014,-3.903
15:50:45.014,-3.701
15:50:45.014,-3.408
15:50:45.030,-3.626
15:50:45.030,-3.783
15:50:45.030,-3.735
15:50:45.030,-3.908
15:50:45.030,-3.99
15:50:45.030,-4.161
15:50:45.030,-4.659
15:50:45.030,-5.257
15:50:45.030,-5.413
15:50:45.030,-4.768
15:50:45.030,-3.744
15:50:45.030,-4.118
15:50:45.030,-5.33
15:50:45.030,-5.734
15:50:45.030,-5.55
15:50:45.030,-5.268
15:50:45.030,-5.165
15:50:45.030,-5.129
15:50:45.030,-4.91
15:50:45.030,-4.882
15:50:45.030,-4.693
15:50:45.030,-4.653
15:50:45.046,-4.617
15:50:45.046,-4.374
15:50:45.046,-3.833
15:50:45.046,-3.836
15:50:45.046,-3.74
15:50:45.046,-3.666
15:50:45.046,-3.658
15:50:45.046,-3.157
15:50:45.046,-3.375
15:50:45.046,-3.25
15:50:45.046,-3.046
15:50:45.046,-2.871
15:50:45.046,-3.534
15:50:45.046,-3.188
15:50:45.062,-2.565
15:50:45.062,-2.35
15:50:45.062,-2.378
15:50:45.062,-2.055
15:50:45.062,-1.701
15:50:45.062,-1.501
15:50:45.062,-1.046
15:50:45.062,-0.498
15:50:45.062,-0.279
